@relation epilepsy-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N36-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute K33 numeric
@attribute K34 numeric
@attribute K35 numeric
@attribute K36 numeric
@attribute y numeric

@data
4.455489,-3.980911,-2.990143,3.660805,10.027682,7.902314,10.467762,-0.184481,6.26767,11.719756,1.964256,-1.120755,5.056409,2.040649,-5.700617,2.842347,21.417347,-1.529321,0.192329,-5.125144,1.220876,4.591689,-0.59997,-8.399184,-1.721115,-6.424026,0.741439,-3.41023,-6.083693,-6.9207,9.338646,-10.496602,-3.991347,-10.645314,-4.92407,3.963838,5
4.405875,-4.043599,-3.076311,3.853721,10.3317,8.413653,10.662105,-0.48227,6.418376,12.106296,1.740721,-1.218004,4.881122,2.026454,-5.898548,2.600203,22.502494,-1.522637,0.183615,-5.273023,1.481342,4.581273,-0.49846,-8.38958,-1.837127,-6.778202,0.615644,-3.701098,-6.379559,-7.078616,9.702803,-10.838142,-3.952367,-11.143331,-5.244099,4.013021,4
2.736704,-5.568481,-3.33245,4.073092,8.619631,8.52946,10.081447,-1.152195,6.892246,11.239146,3.336993,0.172055,3.311331,1.866075,-6.891276,1.369642,23.422701,-1.769364,1.37228,-4.846013,0.442953,4.681188,-0.141037,-7.915077,-2.876652,-6.027516,-0.904098,-5.192444,-6.176753,-7.667455,10.389726,-11.954992,-4.470236,-10.988716,-5.990729,4.625811,1
4.372322,-3.808684,-2.817801,3.56023,10.15447,8.188038,10.409788,-0.056016,6.240565,11.555155,1.982013,-0.968005,4.892011,2.123448,-5.607918,2.81341,21.101975,-1.842133,0.31072,-4.847821,1.386609,4.629621,-0.80072,-8.13687,-1.657037,-6.560319,0.673541,-3.180714,-5.927875,-6.624265,9.272111,-10.490136,-3.912557,-10.401771,-4.726311,3.845584,3
5.241518,-4.642076,-1.323029,3.837142,11.161211,8.758939,9.747937,-0.723694,5.564542,9.693686,3.150377,-2.380728,4.342567,2.806807,-5.34329,-0.313319,21.015516,-2.13697,0.538256,-4.9695,2.155922,5.436786,-0.640324,-8.054003,-0.672621,-8.073917,1.482,-6.218849,-6.83646,-5.469742,11.596974,-11.639854,-3.110121,-10.779191,-4.294946,3.335634,1
4.20231,-4.247777,-2.969371,3.682106,10.290607,8.09953,9.834624,-0.745054,6.50428,11.62243,1.70014,-1.300583,4.46986,2.033166,-5.834751,2.189541,21.842998,-1.444981,0.129485,-4.909129,1.454349,5.016338,-0.369071,-8.24532,-1.743141,-6.186903,0.667917,-3.533302,-5.983941,-6.859803,9.621582,-10.706755,-4.24456,-10.504786,-4.575062,3.694974,2
4.305476,-3.556512,-3.117418,3.342946,9.992369,7.705833,9.979566,-0.112474,6.098778,11.433333,1.724975,-0.666355,4.540905,1.787047,-5.427333,2.837291,20.335785,-1.210104,-0.054863,-4.615758,1.362485,4.680013,-0.596712,-8.18288,-1.875967,-6.169319,0.482797,-3.261221,-5.437193,-6.380922,8.708712,-10.341691,-3.98861,-10.299003,-4.360809,4.010581,4
4.430326,-3.845672,-2.885311,3.352313,10.432596,8.400677,10.663929,-0.222413,6.416398,11.921907,1.917268,-0.867645,4.903025,2.132016,-5.74851,2.489688,21.828615,-1.707059,0.472036,-4.995553,1.241738,5.27547,-0.391849,-8.133189,-1.730267,-6.436502,-0.014445,-3.391962,-5.713414,-6.834442,9.150759,-10.793992,-3.997911,-10.611669,-4.578446,3.910375,2
5.652432,-6.007526,-2.483153,7.0815,8.003897,9.271954,10.829824,0.697573,4.244089,13.058148,0.873156,-2.988868,4.054878,4.38305,-8.956081,-0.652223,23.588483,-3.66339,-0.003423,-9.067709,0.757379,0.441287,-1.331535,-10.650929,-2.200581,-2.217631,0.553789,-3.340852,-10.033893,-5.225622,14.575228,-10.034804,-2.994943,-14.488496,-4.367448,5.165003,1
4.02932,-4.540199,-2.653027,2.169047,9.677105,8.127454,11.318467,-0.922665,5.874257,10.195992,3.587067,0.639369,5.631741,2.577624,-5.44231,2.471678,20.784431,-3.698202,-0.015166,-4.714334,1.945006,5.077114,-1.715409,-9.441206,-2.189407,-7.453853,2.325341,-4.418302,-7.61687,-5.590339,10.814355,-11.464268,-4.116548,-10.068003,-6.113514,4.984969,1
4.195924,-3.794161,-3.344943,3.678756,10.192459,8.226942,10.49892,-0.195211,6.565061,11.848882,1.958584,-0.658557,4.568384,2.216365,-5.665543,2.745811,21.74471,-1.414313,0.342835,-4.912676,1.325639,4.809467,-0.564311,-7.965021,-2.037775,-6.286679,0.422447,-3.381204,-6.163565,-7.027334,9.277463,-10.519321,-3.686403,-10.801909,-4.976064,4.089097,4
4.449348,-3.798445,-3.280063,3.573727,9.930854,7.989753,10.452336,-0.112446,6.310746,11.83525,1.708879,-1.123115,4.845289,2.206335,-5.941364,2.781535,21.354712,-1.390561,0.131854,-5.071351,1.557803,4.634876,-0.642527,-8.396527,-1.837699,-5.962767,0.563545,-3.207635,-6.39954,-6.589941,9.429518,-10.522351,-3.621287,-11.016997,-4.697232,4.187782,3
4.631556,-4.067623,-3.068013,3.48,9.9147,7.82218,10.38976,-0.142944,6.031368,11.708632,1.796078,-1.210338,4.977102,2.045909,-5.546751,2.422102,21.027471,-1.548689,0.021249,-4.998434,1.144151,4.546573,-0.703138,-8.394126,-1.678629,-6.318703,0.701673,-3.340605,-6.101582,-6.848234,9.519575,-10.582966,-4.00653,-10.669165,-4.736433,3.987656,3
4.612716,-4.015479,-2.657969,3.969673,9.859396,7.986705,9.935875,-0.580118,6.742855,11.425769,1.562561,-1.387799,4.954511,2.223131,-6.082089,2.224353,21.122772,-1.380813,0.035296,-4.451523,1.389621,4.686455,-0.768804,-8.246834,-1.609766,-5.9681,1.224645,-3.316701,-6.053078,-6.904102,9.456138,-10.533141,-4.138302,-10.057255,-4.940497,3.750158,3
4.460259,-4.41413,-2.91649,4.169467,10.086262,7.938874,10.39717,-0.645982,6.83544,11.843677,1.444769,-0.829403,5.009004,1.972149,-6.009194,2.873484,22.412758,-1.76522,0.359217,-5.065395,1.529224,4.457417,-0.807891,-8.964385,-1.877032,-6.448065,1.155328,-3.824628,-6.158225,-7.398419,9.916355,-10.924826,-4.362617,-10.675977,-5.331606,3.97699,5
5.099876,-4.44455,-3.086998,3.531594,9.244423,7.673527,10.0143,-0.864487,6.18515,12.069044,1.425873,-0.842182,5.440735,1.929084,-5.814654,2.706594,21.572786,-1.560644,-0.223816,-5.462552,1.464738,4.77335,-0.740809,-9.038317,-1.580547,-6.390912,0.491982,-3.923452,-6.190052,-7.167483,9.527906,-10.74303,-4.167316,-11.081162,-4.518775,3.889022,2
4.377781,-3.87637,-3.086215,3.754942,10.010869,8.348585,10.488269,-0.444281,6.545756,11.801325,1.871417,-0.79325,4.846812,2.246143,-5.952177,2.567325,21.836129,-1.679604,0.306867,-4.884188,1.403216,4.806127,-0.534255,-8.311031,-1.89032,-6.371101,0.57841,-3.468515,-6.081391,-7.079922,9.50757,-10.952419,-4.099873,-10.905084,-4.916317,4.032625,2
4.431074,-3.933907,-2.706842,3.579998,9.740131,7.821048,10.050899,-0.379198,6.312875,11.509344,1.739696,-1.097292,4.80487,2.122874,-5.59905,2.367715,21.201109,-1.486458,0.20796,-4.715205,1.152165,4.639376,-0.6294,-8.403361,-1.75544,-6.149414,0.49189,-3.540133,-5.770774,-6.868023,9.354486,-10.325326,-3.903384,-10.523665,-4.709799,3.777201,5
4.440024,-3.850877,-3.066073,3.381673,10.330885,8.146677,10.672253,-0.17187,6.401147,11.920209,1.803659,-0.835612,5.163207,2.100293,-5.50691,2.977717,21.507363,-1.784134,0.18675,-4.995796,1.296792,4.912197,-0.628038,-8.319231,-1.741892,-6.550355,0.653494,-3.267592,-5.80833,-6.843826,9.321345,-10.727119,-3.826641,-10.739371,-4.665102,3.898898,3
4.549933,-4.046822,-2.881275,3.574854,10.043608,7.961813,10.466466,-0.270389,6.353275,11.699799,1.674285,-1.018751,5.154289,2.184137,-5.787727,2.830194,21.307481,-1.765362,0.093307,-5.010135,1.561302,4.729124,-0.881884,-8.495948,-1.737029,-6.273871,0.894305,-3.281996,-5.907908,-6.896973,9.391344,-10.336134,-4.008186,-10.421024,-4.993407,3.799628,3
4.239196,-4.015003,-2.60987,3.59906,9.601196,7.875462,9.975255,-0.289206,6.189004,11.31877,1.805784,-1.014253,4.905196,2.318625,-5.841631,2.478629,20.725046,-1.417358,0.240109,-4.478027,1.270147,4.374975,-0.776307,-8.52174,-1.840879,-6.161338,0.960696,-3.483024,-5.916608,-6.923033,9.575769,-10.619155,-4.028165,-10.411409,-4.811893,3.684692,5
6.240747,0.773482,-1.500879,1.958115,6.877946,9.689737,12.178513,1.254881,4.301699,12.982819,0.13924,-0.081495,7.636425,1.200777,-3.99648,1.181808,19.239586,-2.122836,0.050848,-6.511688,3.335648,7.645239,-1.092728,-8.96638,-2.714641,-1.604291,-2.386591,-2.549522,-5.145932,-5.762388,6.706253,-12.691292,-0.761129,-7.061006,-3.940173,6.904464,1
4.340504,-4.260358,-3.27085,3.484557,10.361893,8.206697,10.514028,-0.162799,6.161634,12.02309,1.779419,-0.981231,5.002649,2.159095,-5.664549,2.834324,21.939862,-1.804897,0.107086,-5.133535,1.473487,4.808112,-0.734746,-8.594521,-2.058374,-6.51362,0.59194,-3.417903,-6.109342,-7.025823,9.782576,-10.484715,-4.191506,-10.765044,-5.102206,3.82918,5
4.519416,-4.375855,-2.833514,3.701469,10.254137,8.067506,10.731011,-0.309779,6.605339,11.872353,2.021409,-1.000692,5.183469,2.268725,-6.186548,2.838043,21.846362,-1.667851,0.450693,-4.848208,1.380917,4.953099,-0.918591,-8.562114,-1.88774,-6.113161,0.589024,-3.251846,-6.054203,-7.038427,9.491619,-10.704871,-4.352642,-10.583968,-5.006548,3.760921,5
4.41678,-4.086228,-2.891557,3.875348,10.146568,8.031757,10.62106,-0.195223,6.432456,11.69532,1.812392,-1.177152,4.969255,2.301575,-5.897581,2.660695,21.667206,-1.546029,0.483573,-4.951975,1.323974,4.610388,-0.754331,-8.32181,-1.760287,-6.453083,0.918366,-3.571762,-6.057273,-7.091562,9.651023,-10.68462,-4.025426,-10.613166,-5.170199,3.889727,5
2.414482,-7.056255,-5.593712,2.372276,12.009408,7.038708,8.480831,-0.17973,6.147481,11.06476,4.006843,-1.739667,3.990706,1.411284,-6.330724,4.346275,21.672,0.269895,-3.679068,-6.31057,3.339948,6.635935,-0.673288,-7.22675,-2.635871,-5.28231,0.708741,-4.738777,-5.924345,-5.84891,8.84858,-9.921121,-3.934144,-9.725143,-5.976815,1.978529,1
7.350564,-4.283757,-2.618028,4.341782,9.174502,6.645093,10.078346,-0.537348,6.058225,12.233897,1.565249,-2.634472,6.627372,2.67192,-6.69563,2.947076,21.685487,-2.310634,-0.434779,-6.846326,0.677279,4.636792,-0.99435,-9.469752,-0.302728,-6.318459,1.100213,-3.182221,-4.886202,-6.972021,10.355118,-12.128261,-6.18184,-8.629332,-4.597675,3.914026,1
4.340538,-3.971315,-2.95464,3.699738,9.899562,8.103847,10.211136,-0.393929,6.305569,11.442891,1.867201,-0.977268,4.85486,2.305128,-5.883046,2.575118,21.194669,-1.793594,0.228529,-4.907369,1.424691,4.573548,-0.778389,-8.193401,-1.793649,-6.257529,0.760885,-3.38067,-5.876381,-6.853089,9.494948,-10.487536,-4.143083,-10.591421,-4.896929,3.863634,2
4.214064,-4.505968,-3.01611,3.699588,9.997267,8.202769,10.650815,-0.130881,6.25923,11.782729,1.545698,-0.779596,4.701702,2.227395,-5.916024,2.660572,21.429783,-1.500871,0.230725,-4.581939,1.660053,4.767264,-0.618399,-8.630219,-1.883212,-6.659418,0.434889,-3.237189,-6.282819,-7.039995,9.722072,-11.013953,-4.513127,-10.335717,-4.753246,3.661805,4
3.803485,-3.790394,-2.844764,3.86645,9.555239,8.136101,9.998729,-0.399619,6.314328,11.274005,2.110838,-0.70809,4.440029,2.381132,-6.106227,2.595137,21.327493,-1.777264,0.78053,-4.583,1.366838,4.454294,-0.598659,-8.10496,-2.040562,-5.80796,0.311599,-3.446424,-5.841045,-6.8072,9.30571,-10.667479,-4.069384,-10.645494,-4.982767,3.961155,2
4.102336,-4.216002,-2.706116,4.073865,9.752007,7.81373,10.340534,-0.444863,6.379399,11.525038,1.861198,-1.101156,4.896698,2.320995,-6.212593,2.94711,22.014877,-1.683877,0.474606,-4.894556,1.541385,4.332195,-0.970279,-8.739979,-1.86157,-5.910677,0.965681,-3.473488,-5.885597,-7.26831,9.677763,-10.535589,-4.580218,-10.556637,-5.459871,3.838623,2
3.230581,-3.194347,-3.651402,4.7681,11.845773,8.804248,11.696427,1.174784,5.222552,14.638469,0.787903,-3.979607,3.20789,-0.293105,-10.196424,3.685451,26.067211,0.860859,-0.399523,-8.660597,-0.878016,2.656576,2.481307,-7.785539,0.920822,-4.602592,-4.135462,-1.601956,-5.388032,-4.930264,7.414283,-9.102542,-1.868699,-13.118712,-5.062481,6.118802,1
4.56929,-4.198198,-3.560764,2.953827,9.024773,7.969675,11.473349,-0.925824,4.847792,11.569905,3.242103,-1.396795,5.344581,1.386091,-6.321785,3.125444,21.611191,-2.193114,-1.593002,-6.130334,1.363235,3.208411,-1.300476,-8.873684,-0.956773,-8.269325,2.217869,-3.963547,-7.605605,-5.806808,10.482882,-10.997237,-3.538654,-11.497016,-5.751308,5.040741,1
4.404638,-4.114038,-2.992495,3.476602,9.840745,7.830188,10.344152,-0.25966,6.324228,11.363268,1.808348,-0.809652,4.846919,2.005045,-5.507554,2.515558,21.093573,-1.500749,0.169907,-4.823588,1.329877,4.760952,-0.671901,-8.117059,-1.749877,-6.096123,0.463817,-3.343717,-5.886243,-6.846977,9.212848,-10.521559,-3.746263,-10.293174,-4.765322,3.778001,3
4.592985,-3.914279,-2.836316,3.373399,10.246276,8.427938,11.028523,-0.274353,6.426591,11.985622,1.218811,-2.156672,4.749666,2.370211,-6.58577,2.43469,20.762039,-1.642447,0.214752,-4.857394,0.867629,3.997194,-0.397388,-7.217975,-1.268322,-4.94442,-0.129949,-1.887627,-5.129697,-6.046742,9.155373,-11.607628,-3.85683,-11.420526,-5.490968,4.587806,1
4.525996,-4.215008,-3.047812,3.808035,9.992833,7.927818,10.550796,-0.382636,6.289667,11.67762,1.928353,-1.036612,4.896883,2.231635,-5.855738,2.569736,21.726644,-1.584693,0.195824,-5.064814,1.371796,4.656303,-0.732051,-8.523017,-1.843933,-6.35152,0.725993,-3.638387,-6.104419,-6.94326,9.593734,-10.712875,-4.184049,-10.84008,-5.044799,4.012601,5
4.137298,-3.837009,-2.701085,3.514934,9.696131,7.921098,10.083233,-0.314624,6.287973,11.304789,1.752253,-0.876773,4.685478,2.105109,-5.623541,2.365663,20.91097,-1.408971,0.354599,-4.58111,1.349053,4.647712,-0.644687,-7.95065,-1.830584,-6.135435,0.487389,-3.285034,-5.605566,-6.810462,9.151381,-10.436053,-3.793172,-10.174292,-4.890546,3.733403,5
4.405516,-4.371783,-2.705737,3.95228,10.390562,7.99016,11.526218,-0.099882,6.699559,11.46368,1.990979,-0.663751,4.978709,2.599278,-5.758163,2.626264,22.257729,-1.674152,0.785828,-4.753567,1.234095,4.634308,-1.006401,-8.309133,-1.974008,-6.48404,0.943547,-3.830836,-5.778348,-7.450235,9.989549,-10.947593,-4.086931,-10.367102,-5.763195,3.711012,3
4.952635,-3.516415,-3.094977,4.098396,10.19408,8.553982,11.557061,0.463296,6.592591,12.153037,1.871069,-0.883434,4.988093,2.358643,-6.274993,3.001088,22.252724,-2.01675,0.995974,-5.539961,1.408376,4.550707,-1.156757,-8.53044,-1.81851,-6.350098,0.508842,-3.028801,-6.280551,-7.344174,9.753774,-11.060771,-4.063154,-10.862853,-5.042338,4.366827,3
4.057059,-4.257687,-3.538814,4.136444,11.342194,8.76099,9.294522,-0.439835,6.755966,11.592618,2.224468,-0.503964,4.862849,2.97369,-6.43486,3.580781,21.513296,-2.727381,0.127314,-4.836399,2.124972,5.802213,-1.167901,-8.335347,-1.761447,-6.305929,1.486524,-3.724122,-5.234448,-7.588837,9.775972,-10.267966,-5.087489,-10.715435,-4.665958,3.024246,1
5.174583,-4.183012,-4.099821,3.311657,9.020103,7.219364,11.6348,0.353309,5.424792,12.252787,2.555845,-0.12004,4.992813,1.576859,-5.884551,2.414198,21.134089,-1.85932,0.538172,-5.557148,1.541123,5.018177,-1.274744,-8.654608,-2.361201,-5.025649,0.314911,-3.421384,-7.958857,-7.031449,9.177202,-11.272098,-4.353004,-10.583248,-5.18956,5.583683,1
4.513122,-4.105073,-3.052116,3.719305,10.030285,8.185127,10.606949,-0.380305,6.552563,11.730449,1.773128,-0.913028,4.834492,2.266387,-6.036272,2.581752,21.840837,-1.467198,0.239964,-4.912184,1.490927,4.757542,-0.649628,-8.364622,-1.825803,-6.248398,0.597473,-3.451291,-6.121941,-7.133514,9.447629,-10.673616,-4.118335,-10.749235,-5.136696,3.946651,2
4.14522,-3.598109,-2.976524,3.741439,10.48799,8.387964,10.932904,0.037243,6.318889,12.073752,2.311358,-0.713761,4.935456,2.311347,-5.884289,3.18803,21.932935,-1.88889,0.847988,-4.924046,1.371367,4.70743,-0.613477,-8.223372,-1.876975,-6.376961,0.593731,-3.098542,-5.981575,-7.04101,9.242957,-11.061748,-4.085175,-10.897014,-5.098856,4.050021,3
4.118865,-4.090572,-3.043515,3.788409,10.490077,8.516011,10.63925,-0.052253,6.506113,11.891391,2.452629,-0.635749,5.035647,2.214039,-6.075955,2.854986,21.852828,-2.023597,0.485381,-5.21534,1.19961,4.736463,-0.528017,-8.316859,-1.921885,-6.604015,0.499846,-3.667321,-5.899129,-6.923975,9.475648,-10.99014,-4.090952,-10.859442,-4.59984,4.062054,2
4.539535,-4.271582,-3.157269,3.958387,10.495222,8.634514,10.86186,-0.239328,6.814556,12.113516,2.053054,-1.290527,5.13658,2.416121,-6.30158,2.66542,22.144912,-1.618155,0.124264,-5.275191,1.297464,4.813962,-0.640133,-8.560481,-1.966856,-6.453639,0.487868,-3.25857,-6.233706,-7.06083,9.935151,-10.935651,-4.421765,-10.897203,-4.765814,4.159361,5
4.178209,-4.251062,-3.295431,3.405376,9.762122,7.756046,10.261997,-0.862599,5.397441,11.390558,2.016305,-1.021579,5.572731,1.709758,-5.12563,2.945233,21.322818,-1.480647,-0.464016,-5.153333,1.85124,4.813089,-0.822009,-8.600917,-1.809357,-7.080757,1.075498,-3.651975,-6.185458,-7.03562,10.116633,-10.665832,-4.497112,-10.55473,-4.911741,3.360444,1
4.294629,-4.070382,-2.933038,3.680324,10.18753,8.122712,10.27297,-0.442149,6.431392,11.666225,1.870194,-1.02147,4.896816,2.230071,-5.787824,2.578556,21.509314,-1.635363,0.197445,-4.833345,1.289224,4.769115,-0.592652,-8.303718,-1.840914,-6.400917,0.619103,-3.522756,-5.829768,-6.938265,9.605994,-10.701074,-4.037592,-10.594721,-4.857758,3.733903,2
3.96357,-4.593731,-2.967774,3.347867,10.580814,8.44636,11.348336,-0.432656,6.935982,11.656499,2.185064,-0.578223,5.050601,2.428803,-6.097934,2.965351,22.714753,-2.357564,0.788121,-4.770077,1.306512,5.054242,-0.597488,-8.116155,-1.577583,-7.10861,0.811954,-3.678329,-5.998606,-7.193482,9.957094,-11.203772,-3.926138,-10.952641,-5.641459,4.049711,4
4.356186,-3.912103,-3.150512,3.657686,10.085985,7.979089,10.386416,-0.303112,6.357385,11.839851,1.753719,-1.1481,4.772701,2.212716,-6.06074,2.784124,21.58366,-1.515588,0.296472,-4.939643,1.342715,4.546155,-0.477263,-8.426095,-1.719197,-6.322668,0.337178,-3.165408,-6.040373,-6.980925,9.314034,-10.626999,-4.161728,-10.99872,-5.000069,3.915057,5
4.468236,-4.235422,-2.994484,3.761732,10.130957,8.134835,10.544668,-0.386718,6.252482,11.767165,2.102734,-0.999747,5.037973,2.21036,-6.10448,2.883023,21.697085,-1.742481,0.089305,-4.971777,1.315893,4.765265,-0.615167,-8.548906,-1.725741,-6.240648,0.690562,-3.450119,-6.015804,-6.974652,9.472078,-10.791205,-4.10976,-10.579165,-5.162244,3.929408,5
4.096111,-3.906646,-2.861887,3.314092,9.607675,7.895185,10.454269,-0.14932,6.024059,11.196153,1.968845,-0.780154,4.609477,2.306603,-5.631242,2.507748,20.724462,-1.356116,0.335024,-4.679599,1.203186,4.491173,-0.732697,-7.984292,-1.871328,-6.245155,0.124224,-3.339818,-5.648852,-6.646258,9.152868,-10.032724,-3.731598,-10.41371,-4.789301,3.742977,4
4.733179,-3.745717,-2.846199,3.609034,10.157077,8.234227,10.52049,-0.13546,6.37298,11.816206,1.77074,-0.939968,4.76579,2.198134,-5.703718,2.444561,21.464178,-1.788575,0.335978,-4.75216,1.569302,5.037445,-0.80479,-8.372432,-1.814347,-6.115632,0.536213,-3.146043,-5.888567,-6.882758,9.363442,-10.749764,-4.112685,-10.511851,-4.905455,4.035684,4
5.11587,-4.717173,-2.937489,3.513728,10.547488,7.994,11.203277,-0.341754,6.794543,11.905369,1.529157,-1.205114,5.215936,2.348727,-5.483429,2.584968,22.219189,-1.449089,0.002731,-5.048436,1.338882,5.217552,-0.833931,-8.730591,-1.815972,-6.732821,0.886874,-3.72622,-6.039789,-7.554454,9.865346,-10.846225,-4.055756,-10.626805,-5.525914,3.75474,2
3.622342,-3.902556,-2.091431,4.026566,9.556239,8.646557,9.1999,-0.991386,7.38158,11.392926,3.173115,0.625735,4.257812,2.108962,-5.391881,2.505676,22.858676,-2.29491,1.648807,-4.681527,1.410759,5.060169,-1.245926,-7.935276,-2.58935,-5.257372,-0.17677,-3.843802,-6.004398,-8.891616,9.110915,-12.76188,-5.492347,-10.231044,-4.460602,4.133176,1
4.567338,-4.035306,-3.030647,3.701593,10.080962,8.066736,10.714234,-0.02693,6.401526,11.714906,2.036206,-0.938112,4.953532,2.377939,-5.983383,2.68339,21.634844,-1.835226,0.564309,-5.096045,1.37419,4.715611,-0.87516,-8.436617,-1.84951,-6.208498,0.587377,-3.362409,-6.073918,-7.223572,9.606893,-10.746766,-4.34443,-10.679747,-5.102069,4.052769,5
4.468352,-3.990903,-2.893514,3.708998,9.921558,7.894814,10.225649,-0.254639,6.378816,11.31969,1.933989,-0.900323,4.655546,2.140564,-5.514398,2.363662,21.016251,-1.642398,0.360083,-4.750827,1.301283,4.690787,-0.798704,-8.07683,-1.770256,-6.243444,0.748923,-3.560965,-6.119478,-6.774257,9.368703,-10.647886,-3.816978,-10.350325,-4.747411,3.870453,2
4.017797,-7.007841,-0.591081,4.552062,12.766084,9.318288,11.662873,-3.154832,8.639882,10.354806,-0.40257,-0.921849,4.336361,0.407539,-5.331045,2.741854,22.250619,-6.59239,1.345086,-8.205851,2.062919,2.828082,-1.253773,-2.498028,-1.450018,-6.291825,-1.384222,-3.604323,-6.490978,-6.885068,6.552348,-5.962881,-2.298669,-10.485172,-8.248897,5.536284,1
4.482295,-3.987688,-3.158772,3.764663,10.293531,8.406559,10.708027,-0.388703,6.534122,12.130023,2.132355,-1.145059,4.94183,2.281852,-5.972809,2.779515,22.291336,-1.884108,0.360977,-5.179651,1.288383,4.872624,-0.502167,-8.422818,-1.921179,-6.394747,0.697197,-3.486249,-6.123373,-7.100137,9.695366,-11.167595,-4.204697,-11.165953,-5.305104,4.185378,5
2.280035,-6.556614,-5.394438,0.476726,11.698392,8.513042,12.056066,-1.306767,6.308479,10.902205,5.171715,0.772789,7.608222,2.322351,-4.662606,2.885507,22.069954,-6.310656,-3.127249,-8.665386,0.264067,3.652131,-1.612014,-7.613299,-1.644875,-11.546918,6.502418,-7.813269,-4.94239,-5.19123,11.964418,-11.618193,-3.497795,-9.905437,-6.869629,6.054484,1
4.411705,-3.753103,-2.803193,3.586956,9.623773,7.792284,9.995153,-0.365019,6.170156,11.107844,1.859557,-0.983717,4.601349,2.07997,-5.707752,2.652539,20.763853,-1.583209,0.28178,-4.672735,1.44982,4.503491,-0.645189,-8.088577,-1.68725,-5.997901,0.63353,-3.293571,-5.771164,-6.591545,8.943922,-10.181564,-3.855308,-10.408496,-4.839004,3.794882,5
4.468289,-4.157492,-2.981466,3.399938,10.317963,8.307111,10.269674,-0.306152,6.55903,11.434005,1.882313,-0.894911,4.891244,2.506917,-5.823321,2.210798,21.195942,-1.941012,0.346848,-4.849167,1.409853,5.001401,-0.837218,-8.406547,-1.731864,-6.747136,1.059691,-3.677646,-5.930192,-6.742749,9.690121,-11.001668,-4.059428,-10.666653,-4.861442,4.11277,4
4.261739,-4.115108,-2.93827,3.744443,9.947947,8.145244,10.507315,-0.273292,6.478996,11.776674,2.097598,-0.929903,4.884245,2.359138,-6.026899,2.56423,21.779415,-1.688769,0.379317,-5.06019,1.165168,4.65029,-0.679785,-8.355803,-1.854914,-6.211203,0.44169,-3.522607,-5.889293,-7.035142,9.587989,-10.902617,-3.978223,-10.764138,-5.076965,4.020177,5
4.301602,-4.3121,-2.337188,3.36671,11.980225,8.723037,10.320693,-0.453054,7.578585,11.13828,1.921205,-1.816554,4.654852,2.064521,-5.798244,2.324869,21.359396,-1.87927,0.056964,-4.953352,1.736623,5.851235,-0.525315,-6.707743,-1.65392,-6.361973,0.671575,-3.275055,-4.695699,-5.827944,9.256495,-10.106944,-2.459254,-9.500811,-5.391942,2.900487,1
3.930226,-3.322037,-4.979811,6.554408,8.274629,6.428929,11.520649,-0.24459,5.417399,9.41741,2.101225,-1.986441,2.600096,-0.373849,-8.572093,3.554548,23.543011,-1.360121,0.816892,-2.728562,3.241031,1.281011,-0.074934,-9.701424,-2.136817,-5.175712,2.720026,-1.253222,-9.570675,-8.569358,9.252014,-10.915256,-4.402884,-12.987582,-11.622348,5.991773,1
